"","X.7","compound","CAS","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","conc.enzymes.Clint","unit.conc.enzymes.Clint","X","X.1","X.2","X.3","X.4","X.5","X.6","scaling.factor","Fuinc","method.Fuinc","SMILES","dose","dose.units","Cmax","Cmax.units","Cmax.dose","reference","original.reference","link","note","rownr","time","Aad","Abo","Abr","Agu","Ahe","Aki","Ali","Alu","Amu","Ask","Asp","Ate","Ave","Aar","Are","D","AliClearance","AkiClearance","ERROR","MASSBBAL","Calculated","Cplasmavenous","Cadipose","Cbone","Cbrain","Cgut","Cheart","Ckidney","Cliver","Clung","Cmuscle","Cskin","Cspleen","Cgonads","Cvenous","Carterial"
"486",25337,"Genistein","446-72-0",3.35973466789129,0.998732854379593,"in vitro",NA,0.024258,0.0473669719933845,"in vitro","httk","Wetmore 2015","diproticAcid",7.68,9.3,2.44906833,2.266033826,"ADMET","no",0.652991119478413,0.347008880521587,0,4,1.82078687420243,0.195717232396239,0.307839188851629,0.150098437960307,0.24353586785791,0.151423319169302,0.136913795236709,0.0558354275769699,0.0879705182322844,0.276981768253371,0.0931398989753019,"Schmitt",20.73578326,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O",0.057,"mg/kg bw",0.001165,"mg/L",0.0203875,"Yuan2012","Yuan2012","https://pubs.acs.org/doi/pdf/10.1021/jf204421c","",3,0.9,0.0855152100462432,0.00873401009485839,0.00108398968663683,0.0027252621883682,0.00072560366041863,0.000940693165033445,0.00335029727341252,0.00019660095306281,0.0290709443673251,0.0310341276643287,0.000151366389902518,0.000714855482511258,0.0290488969690343,0.0145584844044083,0.00272351481155255,0.0121391468146986,0.0231379489671174,0.00383226065588217,4.13860453529095e-11,1.0000000000001,0.249683213594795,2.70852186191462,4.8865834312139,0.530137183299447,0.833838220489872,0.419271105902799,0.659639691289664,0.408997028275411,0.372255252601391,0.151231502356008,0.238286429240369,0.749616610249486,0.252277316504196,0.238285160837086,2.70852186191462,2.70855523802945
"487",25339,"Genistein","446-72-0",3.35973466789129,0.998732854379593,"in vitro",NA,0.024258,0.0473669719933845,"in vitro","httk","Wetmore 2015","diproticAcid",6.55,8.09,3.08,2.12,"ChemAxon","no",0.104988005169579,0.895011994830421,0,4,0.884707829098185,0.11939993412933,0.312760969468311,0.105528887967727,0.145634293176858,0.129765365854968,0.108191653050906,0.0677101892995482,0.0935754900967899,0.303813987973299,0.0961122996144599,"Schmitt",18.686,"ul/min/10^6 cells","hep","httk","Wetmore 2015",0.5,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.936,"in silico","C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O",0.057,"mg/kg bw",0.001165,"mg/L",0.0203875,"Yuan2012","Yuan2012","https://pubs.acs.org/doi/pdf/10.1021/jf204421c","",10,0.6,0.0427632677525021,0.00549056877014905,0.00113467653766815,0.00207380809966523,0.000447244721349097,0.000830948773840302,0.0027409504756799,0.000245776249636796,0.0318473313607268,0.0347813803695589,0.000160994738297003,0.000783326787281968,0.0299461030015495,0.0150068865290225,0.00298578047295518,0.0332599351083584,0.0427340115895513,0.00245022225711324,-2.84577695684793e-12,0.999999999999993,0.249683213594905,2.79217743604191,2.44361530014298,0.333266693180519,0.87282810589858,0.319047399948496,0.406586110317361,0.36128207558274,0.304550052853323,0.189058653566766,0.261043699678088,0.840129960617365,0.268324563828339,0.261108929093989,2.79217743604191,2.79197888912046
"488",25344,"Genistein","446-72-0",3.35973466789129,0.998732854379593,"in vitro",NA,0.024258,0.0473669719933845,"in vitro","httk","Wetmore 2015","diproticAcid",6.55,8.09,3.08,2.12,"ChemAxon","no",0.104988005169579,0.895011994830421,0,4,0.884707829098185,0.11939993412933,0.312760969468311,0.105528887967727,0.145634293176858,0.129765365854968,0.108191653050906,0.0677101892995482,0.0935754900967899,0.303813987973299,0.0961122996144599,"Schmitt",20.73578326,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O",0.429,"mg/kg bw",0.00602,"mg/L",0.014046667,"Metzner2005","Metzner2005","https://www.researchgate.net/publication/40646819_Study_on_the_Pharmacokinetics_of_Synthetic_Genistein_after_Multiple_Oral_Intake_in_Post-menopausal_Women","",12,0.9,0.0516337451064555,0.00656624857993851,0.00135725172523888,0.00234751493507818,0.000534703027869031,0.000993404213148159,0.0032544274123665,0.000293786789745953,0.0381112512694604,0.0419557008645507,0.00019248161153084,0.000937127364601838,0.035795792029923,0.0179401359991981,0.00357008256766768,0.0121391561610662,0.0274435369544741,0.00461686698258201,1.10051530753103e-12,1,0.249683213594896,3.337602986473,2.95049972036888,0.398558335656359,1.04403978864529,0.361156143858181,0.486093661699119,0.431914875281808,0.3616030458185,0.225989838266118,0.31238730548738,1.01342272619688,0.320802685884733,0.312375788200613,3.337602986473,3.33769972078105
"489",25387,"Naloxone","465-65-6",2.69501788593086,0.996860606552603,"in vitro",NA,0.559,0.717126363053239,"in vitro","httk","Shibata 2002","zwitterionic",9.61,7.3,1.199007923,0.946695777,"ADMET","no",0.555403071264458,0.00612816406528249,0.442688366237707,6,0.591173509467259,1.04550864392912,1.22666670525269,1.11316701994872,1.50006351291931,0.99526861385429,1.0151135739071,0.690138429604588,0.748818323368477,0.911826510649734,0.828708287490821,"Berezhkovskiy",10.32826,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","[H]C12CC3=C4C(OC5C(=O)CCC1(O)C45CCN2CC=C)=C(O)C=C3",0.571,"mg/kg bw",0.00020469,"mg/L",0.000358208,"Smith2012","Smith2012","https://www.dustri.com/article_response_page.html?artId=9589&doi=10.5414/CP201646&L=0","",10,0.6,0.00673723227158568,0.0112189382157006,0.00104019049942946,0.00679584457389925,0.00107727945040957,0.00139856550826467,0.00639726844327626,0.000585765611511013,0.0586613490389666,0.022793709891926,0.000324615857543285,0.00145467236361115,0.00700229729429352,0.00350936136362939,0.00558580379186074,0.0494670109525038,0.0516153021898096,0.0135499443199233,2.72861259884493e-12,1.00000000000001,0.249215151638144,0.652894852614781,0.384984701233468,0.680967418251932,0.800146538022665,1.04551454983065,0.97934495491779,0.608071960115072,0.710807604808474,0.450588931931548,0.480830729827595,0.550572702703528,0.541026429238808,0.484890787870383,0.652894852614781,0.652904439745003
"490",25400,"Naloxone","465-65-6",2.69501788593086,0.996860606552603,"in vitro",NA,0.559,0.717126363053239,"in vitro","httk","Shibata 2002","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,1.06395871604389,1.61757910392859,1.69285932183109,1.51489607232132,2.21805360022398,1.29719888394958,1.34648072209864,0.715814987263449,0.849520966015814,1.20382821166476,0.965822068381375,"Berezhkovskiy",10.32826,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","[H]C12CC3=C4C(OC5C(=O)CCC1(O)C45CCN2CC=C)=C(O)C=C3",0.071,"mg/kg bw",3.245e-05,"mg/L",0.0004543,"Smith2012","Smith2012","https://www.dustri.com/article_response_page.html?artId=9589&doi=10.5414/CP201646&L=0","",3,0.6,0.0102686491856086,0.0147574288711284,0.00122585442995736,0.00836095829868004,0.00136315664220664,0.00156095815810961,0.00748042335605265,0.000520461187317008,0.0563932559620718,0.0240856987328213,0.000323821276788642,0.00140414333226468,0.00599854533449992,0.00300604891163723,0.00542055463902221,0.0494670104358733,0.0461296307437651,0.0114485521403506,-1.71512791927396e-12,0.999999999999996,0.249215151638155,0.559304926293699,0.586779953463346,0.895746820705818,0.942964946121046,1.28630127672001,1.23923331109694,0.678677460047656,0.831158150672517,0.400354759474621,0.462239802967802,0.581780162628534,0.539702127981071,0.468047777421559,0.559304926293699,0.559264913792974
"491",25404,"Naloxone","465-65-6",2.69501788593086,0.996860606552603,"in vitro",NA,0.559,0.717126363053239,"in vitro","httk","Shibata 2002","zwitterionic",10.08,8.39,1.48,0.58,"ChemAxon","no",0.0928120629947024,0.00208494007362514,0.907169936152715,6,1.06395871604389,1.61757910392859,1.69285932183109,1.51489607232132,2.21805360022398,1.29719888394958,1.34648072209864,0.715814987263449,0.849520966015814,1.20382821166476,0.965822068381375,"Berezhkovskiy",10.32826,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","[H]C12CC3=C4C(OC5C(=O)CCC1(O)C45CCN2CC=C)=C(O)C=C3",1.714,"mg/kg bw",0.00063298,"mg/L",0.000369238,"Smith2012","Smith2012","https://www.dustri.com/article_response_page.html?artId=9589&doi=10.5414/CP201646&L=0","",11,0.6,0.0102686491856086,0.0147574288711284,0.00122585442995736,0.00836095829868004,0.00136315664220664,0.00156095815810961,0.00748042335605265,0.000520461187317008,0.0563932559620718,0.0240856987328213,0.000323821276788642,0.00140414333226468,0.00599854533449992,0.00300604891163723,0.00542055463902221,0.0494670104358733,0.0461296307437651,0.0114485521403506,-1.71512791927396e-12,0.999999999999996,0.249215151638155,0.559304926293699,0.586779953463346,0.895746820705818,0.942964946121046,1.28630127672001,1.23923331109694,0.678677460047656,0.831158150672517,0.400354759474621,0.462239802967802,0.581780162628534,0.539702127981071,0.468047777421559,0.559304926293699,0.559264913792974
"492",25475,"Naloxone","465-65-6",2.69501788593086,0.996860606552603,"in vitro","ADMET",0.616924798308297,0.763084095133865,"in silico","LobellSivarajah","LobellSivarajah","zwitterionic",9.61,7.3,1.199007923,0.946695777,"ADMET","no",0.555403071264458,0.00612816406528249,0.442688366237707,6,12.552549569157,1.51684870871281,9.75160343061509,2.59389077274601,2.8892523295035,2.7476923737944,2.19809764641593,1.44553093687191,1.75097061455154,7.66548708260461,1.77447252392664,"Schmitt",10.32826,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","[H]C12CC3=C4C(OC5C(=O)CCC1(O)C45CCN2CC=C)=C(O)C=C3",0.071,"mg/kg bw",3.245e-05,"mg/L",0.0004543,"Smith2012","Smith2012","https://www.dustri.com/article_response_page.html?artId=9589&doi=10.5414/CP201646&L=0","",8,0.4,0.0202462735916564,0.00704182419685746,0.00284100114653377,0.0135554625801742,0.00090484491789246,0.00167228750620451,0.00903752560521477,0.000535179062978005,0.0479598242186027,0.018926522073948,0.000303020215595282,0.00130046750011797,0.00305435958573549,0.00153080949459153,0.00567019509510469,0.0848011781871843,0.0255048270170643,0.00432954964269398,4.2321338267799e-13,1,0.24921515163815,0.28478877256275,1.15692991952322,0.427424837442031,2.18538549733367,2.08545578156527,0.822586288993146,0.727081524436744,1.00416951169053,0.411676202290773,0.393113313267235,0.457162368935941,0.505033692658803,0.433489166705989,0.28478877256275,0.284801766435633
"493",25527,"Disopyramide","50-47-5",0.496805331998755,0.772602010836581,"in vitro","ADMET",0.0312881598455174,0.0606778222882036,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.6,9.67,4.390222043,2.121484452,"ADMET","no",0.997041719232496,0,0.00295828076750437,5,65.3632127685513,15.2843496063155,12.795381780027,11.0795535505735,19.3541824117163,8.47226617648588,9.22706840870168,1.27490407920289,3.20766261726676,8.1474801612074,4.19191958673033,"Berezhkovskiy",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C",1.429,"mg/kg bw",2.5,"mg/L",1.75,"Sagawa1997","Sagawa1997","https://link.springer.com/content/pdf/10.1007%2Fs002280050250.pdf","",10,3.2,0.0412091209485282,0.0195064139137594,0.00131356844198393,0.00884016344410375,0.00168620083189363,0.00153867548368013,0.00784077687237016,0.000131346153569299,0.030770135372635,0.0218278748520742,0.000199305938033848,0.000759667430320567,0.000849950724956265,0.000425966158314198,0.00290486247611318,0.0393971178547324,0.013453727400508,0.000495628411572433,-1.69565073696758e-12,0.999999999999997,0.193150502709149,0.079249484844407,2.35480691134447,1.18400084453775,1.01043726306456,1.36002514524673,1.53290984717603,0.668989340730492,0.871197430263351,0.101035502745615,0.25221422436586,0.527243353914836,0.332176563389747,0.253222476773522,0.079249484844407,0.0792495178258973
"494",25540,"Disopyramide","50-47-5",0.496805331998755,0.772602010836581,"in vitro","ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,36.3931232070684,12.5430689451119,10.5441312727698,9.13828283499587,15.9053873971584,7.00653319353662,7.62140863407889,1.12484555416088,2.70141147802043,6.73219752027556,3.51024306913112,"Berezhkovskiy",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C",2.857,"mg/kg bw",3.445,"mg/L",1.21,"Roberto1988","Roberto1988","https://dokumen.tips/documents/disopyramide-pharmacokinetics-in-the-elderly-after-single-oral-administration.html","average  elderly and young",5,3.5,0.039478261180498,0.0182675345869071,0.00122175586153932,0.00750028556897984,0.00156161912345547,0.00143034828216149,0.00679133992746293,0.000130556669172367,0.0293132194278762,0.0221896473632291,0.000188031629415441,0.000722165516494545,0.000957546952589477,0.000479889661414682,0.00275641868286635,0.0339419281460226,0.0252114765635751,0.00100847756549413,-4.64148464441126e-12,0.999999999999991,0.193150502709154,0.08928176714121,2.2559006388856,1.10880331331758,0.939812201184093,1.15389008753536,1.41965374859589,0.621890557461519,0.754593325273659,0.100428207055667,0.240272290392428,0.535981820367853,0.313386049025735,0.240721838831515,0.08928176714121,0.089281797472499
"495",25546,"Disopyramide","50-47-5",0.496805331998755,0.772602010836581,"in vitro","ChemAxon",0.050860435788808,0.0967976984510424,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",0.04,10.02,3.9,1.37,"ChemAxon","no",0.999981759672546,0,1.8240327453789e-05,5,36.3931232070684,12.5430689451119,10.5441312727698,9.13828283499587,15.9053873971584,7.00653319353662,7.62140863407889,1.12484555416088,2.70141147802043,6.73219752027556,3.51024306913112,"Berezhkovskiy",0.46,"ul/min/10^6 cells","hep","httk","Pirovano 2016",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.927,"in silico","CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C",2.857,"mg/kg bw",3.445,"mg/L",1.21,"Roberto1988","Roberto1988","https://dokumen.tips/documents/disopyramide-pharmacokinetics-in-the-elderly-after-single-oral-administration.html","average  elderly and young",7,6.3,0.0636255759476479,0.0230820565989323,0.00153227390154283,0.00718804089074212,0.00195606445316008,0.00179120839391402,0.00792953486921939,0.000163493159841229,0.0368334928276138,0.0306169314974142,0.000235476483167202,0.00090590705569689,0.00119911449657371,0.0006009547282425,0.00345216483310741,0.00844517849518767,0.00117251035778746,0.00242052371935978,-2.70154524194835e-12,0.999999999999995,0.19315050270915,0.11180554746608,3.63574719700845,1.40103530190788,1.17867223195602,1.10585244472956,1.77824041196371,0.778786258223489,0.881059429913265,0.125763969108638,0.301913875636178,0.739539408150101,0.39246080527867,0.30196901856563,0.11180554746608,0.111805530835814
"496",25549,"Disopyramide","50-47-5",0.496805331998755,0.772602010836581,"in vitro",NA,0.18,0.305084745762712,"in vitro","httk","Obach 1999","diproticBase",2.6,9.67,4.390222043,2.121484452,"ADMET","no",0.997041719232496,0,0.00295828076750437,5,154.727963995301,19.1479698515545,15.9732906358274,13.8202618312614,24.2173561148037,10.5435079232584,11.4952030683042,1.49411782659034,3.92795310955056,10.1467951631803,5.15972928987322,"Berezhkovskiy",66.10776255,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C",2.857,"mg/kg bw",2.575,"mg/L",0.9,"Kapil1987","Kapil1987","https://bpspubs.onlinelibrary.wiley.com/doi/epdf/10.1111/j.1365-2125.1987.tb03246.x","average smokers +non-smokers * the Cmax is estimated roughly based on the figure can get)",8,2.1,0.0190199019520682,0.0130079975968394,0.000945638848055654,0.0110533178963424,0.001235781536732,0.00110535301141462,0.00675389620232025,9.04295951126721e-05,0.0212917671880067,0.011488317162359,0.000144036219325243,0.000536087653078155,0.000499321264148605,0.000250241734741084,0.00208705589133867,0.068045629184649,0.0345403868176193,0.00105534295499382,1.72439057996703e-13,1,0.193150502709145,0.0465567612259771,1.08685154011819,0.789559793434867,0.727414498504349,1.70051044559114,1.12343776066545,0.480588265832443,0.750432911368916,0.0695612270097478,0.174522681868908,0.27749558363186,0.240060365542071,0.178695884359385,0.0465567612259771,0.0465566018122948
"497",25582,"Disopyramide","50-47-5",0.496805331998755,0.772602010836581,"in vitro","ADMET",0.0312881598455174,0.0606778222882036,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.6,9.67,4.390222043,2.121484452,"ADMET","no",0.997041719232496,0,0.00295828076750437,5,0.598199420626155,0.573364956798931,0.420409994287081,0.636323408281114,0.793522690664106,0.523234892312295,0.420140364227126,0.567994424621579,0.269685506699146,0.901989816801629,0.352282684196326,"RodgersRowland",0.46,"ul/min/10^6 cells","hep","httk","Pirovano 2016",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.88,"in silico","CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C",2.857,"mg/kg bw",3.445,"mg/L",1.21,"Roberto1988","Roberto1988","https://dokumen.tips/documents/disopyramide-pharmacokinetics-in-the-elderly-after-single-oral-administration.html","average  elderly and young",3,6,0.0139058547569129,0.0125481339383801,0.000726010017787721,0.00553608846435418,0.00115952221480653,0.00159289594267993,0.00503449526527577,0.000980878954035141,0.0437054603456262,0.0495846966070011,0.000280782278457305,0.0010747329623072,0.0142470619699374,0.00714013293359809,0.00409477948234202,0.00980249837663173,0.00642872749076763,0.0153077507083003,-2.89553918219464e-11,0.999999999999944,0.193150502709201,1.32839738647435,0.794620271823595,0.761646976532934,0.558469244452093,0.85170591759295,1.05411110436957,0.692563453339101,0.559388362808419,0.754522272334724,0.358241478242837,1.19769798567635,0.467970464095508,0.358244320769068,1.32839738647435,1.32839682485546
"498",25628,"Disopyramide","50-47-5",0.496805331998755,0.772602010836581,"in vitro","ADMET",0.0312881598455174,0.0606778222882036,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.6,9.67,4.390222043,2.121484452,"ADMET","no",0.997041719232496,0,0.00295828076750437,5,2.47332282404271,0.330860529851813,6.15291224938742,1.1591053381467,1.00468181206784,1.32378666165686,0.916176344121287,0.52502061733418,0.701903101674821,4.44695502314636,0.726174116696217,"Schmitt",0.46,"ul/min/10^6 cells","hep","httk","Pirovano 2016",1,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.88,"in silico","CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C",1.429,"mg/kg bw",1.69,"mg/L",1.18,"Harada2010","Harada2010","https://www.jstage.jst.go.jp/article/jscpt/41/1/41_1_35/_pdf/-char/en","mild renal impairment (moderate and severe excluded)",2,7.6,0.0206481552912559,0.00260067487438983,0.00381599507453359,0.0036290555637065,0.000527274988122487,0.00144742858041571,0.00394632355795148,0.000325638555009321,0.0408545133139927,0.08746058930063,0.000207877676736871,0.00100463220575759,0.00511697636308417,0.00256445192192816,0.00382770730676189,0.00442712033354263,0.00323835925978294,0.00750772854161532,-3.71749869197893e-11,0.999999999999928,0.193150502709217,0.477107353201321,1.17989458807176,0.15785583456084,2.9353808265643,0.558316240570231,0.47934089829317,0.629316774093787,0.438480395327942,0.250491196161016,0.33487305995076,2.11257462078816,0.346462794561452,0.334877401919195,0.477107353201321,0.477107334312216
"499",25718,"Buspirone","36505-84-7",2.87111806301464,0.997560010744426,"in vitro","ADMET",0.282689450085061,0.440776136525197,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.93,7.16,1.967887664,1.770448316,"ADMET","no",0.999946619987966,0,5.33800120338102e-05,5,1.78984903392988,2.18329764830516,2.08712384229635,1.84957292768317,2.89613151336167,1.52284210137152,1.60559081063263,0.637079135124795,0.857779235109712,1.43072880283632,1.00643250164021,"Berezhkovskiy",23.54755228,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1",0.143,"mg/kg bw",0.00196,"mg/L",0.014,"Lilja1998","Lilja1998","https://ascpt.onlinelibrary.wiley.com/doi/epdf/10.1016/S0009-9236%2898%2990056-X","",7,0.6,0.0154877965110208,0.0182018748736903,0.00138873334348316,0.00958511435428779,0.00163694434007602,0.00174300514806211,0.00818564672038864,0.000426136051397932,0.0524405701324659,0.0251054633395199,0.000310443502061261,0.00130536073019865,0.00551838935905929,0.00276545379764041,0.00503595969407854,0.0445381646382722,0.0503562184243189,0.00535872772608333,5.45339905576569e-13,1,0.249390002686105,0.514535138373827,0.885016943486903,1.10481789825131,1.06825641806397,1.47463297758274,1.48813121825093,0.757828325244397,0.909516302265405,0.327796962613794,0.429840738790705,0.606412157959418,0.517405836768768,0.43512024339955,0.514535138373827,0.514503032119147
"500",25779,"Buspirone","36505-84-7",2.87111806301464,0.997560010744426,"in vitro",NA,0.05,0.0952380952380953,"in vitro","httk","Shibata 2002","diproticBase",2.93,7.16,1.967887664,1.770448316,"ADMET","no",0.999946619987966,0,5.33800120338102e-05,5,0.386047105057571,0.612974857657621,0.740839861094319,0.684390529626428,0.893397540496397,0.621287010764762,0.627578573524956,0.46271642396108,0.490242116687172,0.567476956530496,0.53530144129453,"Berezhkovskiy",7.66,"ul/min/10^6 cells","hep","httk","Shibata 2002",0.5,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.951,"in silico","O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1",0.143,"mg/kg bw",0.00183,"mg/L",0.013,"Barbjaiya1994","Barbjaiya1994","https://link.springer.com/content/pdf/10.1007%2FBF00195914.pdf","severe renal impairment, average bodyweight 66 kg",12,0.9,0.00968698171417842,0.0144832297291064,0.00138175137715051,0.00689323614570525,0.00141053484890238,0.00203944679472564,0.00820066214304553,0.000863572774985723,0.085521393319606,0.0333213006868555,0.000460977112497447,0.00210612782260847,0.0153971261010214,0.00771620324610999,0.00804054776713971,0.018821768717003,0.0290806156195548,0.00396452676590161,3.49462715002128e-12,1.00000000000001,0.249390002686098,1.43562947328871,0.553541812238767,0.879103473693862,1.06288567473117,1.06049786857004,1.28230440809307,0.886715997706802,0.911184682560615,0.664286749989017,0.700995027209886,0.804862335431291,0.768295187495746,0.702042607536156,1.43562947328871,1.4355726969507
"501",25981,"Buspirone","36505-84-7",2.87111806301464,0.997560010744426,"in vitro",NA,0.05,0.0952380952380953,"in vitro","httk","Shibata 2002","diproticBase",2.93,7.16,1.967887664,1.770448316,"ADMET","no",0.999946619987966,0,5.33800120338102e-05,5,0.231334370825597,0.337358231454475,0.280235720873062,0.34153428740144,0.45580447871365,0.284016154998378,0.24591235377978,0.247527476512677,0.156455249707794,0.431353108574045,0.189251720657185,"RodgersRowland",7.66,"ul/min/10^6 cells","hep","httk","Shibata 2002",0.5,"10^6 cell/ml",NA,NA,NA,NA,NA,NA,NA,117.5,0.951,"in silico","O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1",0.143,"mg/kg bw",0.0117,"mg/L",0.082,"Barbjaiya1994","Barbjaiya1994","https://link.springer.com/content/pdf/10.1007%2FBF00195914.pdf","decompensated cirrhotics, average bodyweight 72 kg",11,0.8,0.0100053645884822,0.0137363801997667,0.000900320128556586,0.00582034173298636,0.00123901732090992,0.0016049299520185,0.00548961847327081,0.000795115287905402,0.0471733741562162,0.0438949792995432,0.000280603147918348,0.00116002572224636,0.0265008484493465,0.0132817587760942,0.00441928358424995,0.0250813657572962,0.0419506031983457,0.00605607291095827,-1.93651313408823e-12,0.999999999999995,0.249390002686111,2.47094158035865,0.571735119341838,0.833771180562469,0.692553945043528,0.895437189690209,1.12637938264538,0.697795631312392,0.609957608141202,0.611627144542617,0.386667001280461,1.06026520047206,0.467671913197247,0.386675240748788,2.47094158035865,2.47102488857567
"502",26166,"Buspirone","36505-84-7",2.87111806301464,0.997560010744426,"in vitro","ChemAxon",0.323632803997187,0.489006925515688,"in silico","LobellSivarajah","LobellSivarajah","diproticBase",2.06,7.62,1.78,1.35,"ChemAxon","no",0.999987843490136,0,1.21565098637477e-05,5,7.55912555638401,0.93224682397788,8.73296665786124,1.99378510377145,2.04335286653456,2.18178180092936,1.65553668562382,1.04889826550805,1.31073775674204,6.63567019215026,1.33575627426879,"Schmitt",23.54755228,"ul/min/mg microsomes","in silico","CYP_HLM_CLint","this work",0.001,"NA, 0.001 added so that it does not influence the calculations",NA,NA,NA,NA,NA,NA,NA,40,1,"in silico","O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1",0.143,"mg/kg bw",0.001,"mg/L",0.007,"Kivistö1997","Kivistö1997","https://ascpt.onlinelibrary.wiley.com/doi/epdf/10.1016/S0009-9236%2897%2990038-2","",8,0.4,0.0217477414644086,0.00520343257910136,0.00319410998368193,0.0109691362664883,0.000763137275082392,0.00164047858607934,0.00729113391262282,0.000462900939336192,0.0475855852214025,0.0226665477736059,0.000272072208784112,0.00124654010063305,0.00364085462895085,0.0018247748871035,0.00507712548959036,0.0790887565865388,0.0339382397707104,0.00277743501198499,4.4517543312373e-13,1,0.249390002686105,0.339473625077002,1.24272808368049,0.315838092813436,2.45700767975533,1.68755942561358,0.69376115916581,0.713251559164932,0.810125990291425,0.356077645643225,0.390045780503299,0.547501153951832,0.453453681306853,0.415513366877683,0.339473625077002,0.339493002251813
